lane,storage_bin,pallets_space,material,soh,soh_pallets,qty_per_pallet,lane_rank,zone
HA,HA150,21,SKU_73,300,20,15,4,Priority
HA,HA150,21,SKU_73,300,20,15,4,Priority
HA,HA150,21,SKU_73,300,20,15,4,Priority
HA,HA150,21,SKU_73,300,20,15,4,Priority
HA,HA150,21,SKU_73,300,20,15,4,Priority
HA,HA150,21,SKU_73,300,20,15,4,Priority
HA,HA150,21,SKU_73,300,20,15,4,Priority
HA,HA150,21,SKU_73,300,20,15,4,Priority
HA,HA150,21,SKU_73,300,20,15,4,Priority
HA,HA150,21,SKU_73,300,20,15,4,Priority
HA,HA150,21,SKU_73,300,20,15,4,Priority
HA,HA150,21,SKU_73,300,20,15,4,Priority
HA,HA150,21,SKU_73,300,20,15,4,Priority
HA,HA150,21,SKU_73,300,20,15,4,Priority
HA,HA151,5,SKU_17,200,5,40,4,Priority
HA,HA151,5,SKU_17,200,5,40,4,Priority
HA,HA151,5,SKU_17,200,5,40,4,Priority
HA,HA151,5,SKU_17,200,5,40,4,Priority
HA,HA151,5,SKU_17,200,5,40,4,Priority
HA,HA152,5,SKU_17,200,5,40,4,Priority
HA,HA152,5,SKU_17,200,5,40,4,Priority
HA,HA152,5,SKU_17,200,5,40,4,Priority
HA,HA152,5,SKU_17,200,5,40,4,Priority
HA,HA152,5,SKU_17,200,5,40,4,Priority
HA,HA153,1,SKU_12,200,1,200,4,Priority
HA,HA153,1,SKU_12,200,1,200,4,Priority
HA,HA161,5,SKU_18,840,5,168,4,Priority
HA,HA161,5,SKU_18,840,5,168,4,Priority
HA,HA161,5,SKU_18,840,5,168,4,Priority
HA,HA161,5,SKU_18,840,5,168,4,Priority
HA,HA161,5,SKU_18,840,5,168,4,Priority
HA,HA162,5,SKU_136,130,4,33,4,Priority
HA,HA162,5,SKU_136,130,4,33,4,Priority
HA,HA162,5,SKU_136,130,4,33,4,Priority
HA,HA162,5,SKU_136,130,4,33,4,Priority
HA,HA170,28,SKU_88,300,25,12,4,Priority
HA,HA170,28,SKU_88,300,25,12,4,Priority
HA,HA170,28,SKU_88,300,25,12,4,Priority
HA,HA170,28,SKU_88,300,25,12,4,Priority
HA,HA170,28,SKU_88,300,25,12,4,Priority
HA,HA170,28,SKU_88,300,25,12,4,Priority
HA,HA170,28,SKU_88,300,25,12,4,Priority
HA,HA170,28,SKU_88,300,25,12,4,Priority
HA,HA170,28,SKU_88,300,25,12,4,Priority
HA,HA170,28,SKU_88,300,25,12,4,Priority
HA,HA170,28,SKU_88,300,25,12,4,Priority
HA,HA170,28,SKU_88,300,25,12,4,Priority
HA,HA170,28,SKU_88,300,25,12,4,Priority
HA,HA170,28,SKU_88,300,25,12,4,Priority
HA,HA170,28,SKU_88,300,25,12,4,Priority
HA,HA170,28,SKU_88,300,25,12,4,Priority
HA,HA170,28,SKU_88,300,25,12,4,Priority
HA,HA170,28,SKU_88,300,25,12,4,Priority
HA,HA170,28,SKU_88,300,25,12,4,Priority
HA,HA170,28,SKU_88,300,25,12,4,Priority
HA,HA170,28,SKU_88,300,25,12,4,Priority
HA,HA170,28,SKU_88,300,25,12,4,Priority
HA,HA170,28,SKU_88,300,25,12,4,Priority
HA,HA170,28,SKU_88,300,25,12,4,Priority
HA,HA170,28,SKU_88,300,25,12,4,Priority
HA,HA171,5,SKU_37,840,4,210,4,Priority
HA,HA171,5,SKU_37,840,4,210,4,Priority
HA,HA171,5,SKU_37,840,4,210,4,Priority
HA,HA171,5,SKU_37,840,4,210,4,Priority
HA,HA172,5,SKU_12,200,5,40,4,Priority
HA,HA172,5,SKU_12,200,5,40,4,Priority
HA,HA172,5,SKU_12,200,5,40,4,Priority
HA,HA172,5,SKU_12,200,5,40,4,Priority
HA,HA172,5,SKU_12,200,5,40,4,Priority
HA,HA180,28,SKU_86,300,24,13,4,Priority
HA,HA180,28,SKU_86,300,24,13,4,Priority
HA,HA180,28,SKU_86,300,24,13,4,Priority
HA,HA180,28,SKU_86,300,24,13,4,Priority
HA,HA180,28,SKU_86,300,24,13,4,Priority
HA,HA180,28,SKU_86,300,24,13,4,Priority
HA,HA180,28,SKU_86,300,24,13,4,Priority
HA,HA180,28,SKU_86,300,24,13,4,Priority
HA,HA180,28,SKU_86,300,24,13,4,Priority
HA,HA180,28,SKU_86,300,24,13,4,Priority
HA,HA180,28,SKU_86,300,24,13,4,Priority
HA,HA180,28,SKU_86,300,24,13,4,Priority
HA,HA180,28,SKU_86,300,24,13,4,Priority
HA,HA180,28,SKU_86,300,24,13,4,Priority
HA,HA180,28,SKU_86,300,24,13,4,Priority
HA,HA180,28,SKU_86,300,24,13,4,Priority
HA,HA180,28,SKU_86,300,24,13,4,Priority
HA,HA180,28,SKU_86,300,24,13,4,Priority
HA,HA180,28,SKU_86,300,24,13,4,Priority
HA,HA180,28,SKU_86,300,24,13,4,Priority
HA,HA180,28,SKU_86,300,24,13,4,Priority
HA,HA180,28,SKU_86,300,24,13,4,Priority
HA,HA180,28,SKU_86,300,24,13,4,Priority
HA,HA180,28,SKU_86,300,24,13,4,Priority
HA,HA181,5,SKU_68,840,5,168,4,Priority
HA,HA181,5,SKU_68,840,5,168,4,Priority
HA,HA181,5,SKU_68,840,5,168,4,Priority
HA,HA181,5,SKU_68,840,5,168,4,Priority
HA,HA181,5,SKU_68,840,5,168,4,Priority
HA,HA182,5,SKU_138,130,5,26,4,Priority
HA,HA182,5,SKU_138,130,5,26,4,Priority
HA,HA182,5,SKU_138,130,5,26,4,Priority
HA,HA182,5,SKU_138,130,5,26,4,Priority
HA,HA182,5,SKU_138,130,5,26,4,Priority
HA,HA190,28,SKU_51,104,20,5,4,Priority
HA,HA190,28,SKU_51,104,20,5,4,Priority
HA,HA190,28,SKU_51,104,20,5,4,Priority
HA,HA190,28,SKU_51,104,20,5,4,Priority
HA,HA190,28,SKU_51,104,20,5,4,Priority
HA,HA190,28,SKU_51,104,20,5,4,Priority
HA,HA190,28,SKU_51,104,20,5,4,Priority
HA,HA190,28,SKU_51,104,20,5,4,Priority
HA,HA190,28,SKU_51,104,20,5,4,Priority
HA,HA190,28,SKU_51,104,20,5,4,Priority
HA,HA190,28,SKU_51,104,20,5,4,Priority
HA,HA190,28,SKU_51,104,20,5,4,Priority
HA,HA190,28,SKU_51,104,20,5,4,Priority
HA,HA190,28,SKU_51,104,20,5,4,Priority
HA,HA190,28,SKU_51,104,20,5,4,Priority
HA,HA190,28,SKU_51,104,20,5,4,Priority
HA,HA190,28,SKU_51,104,20,5,4,Priority
HA,HA190,28,SKU_51,104,20,5,4,Priority
HA,HA190,28,SKU_51,104,20,5,4,Priority
HA,HA190,28,SKU_51,104,20,5,4,Priority
HA,HA191,5,SKU_68,840,5,168,4,Priority
HA,HA191,5,SKU_68,840,5,168,4,Priority
HA,HA191,5,SKU_68,840,5,168,4,Priority
HA,HA191,5,SKU_68,840,5,168,4,Priority
HA,HA191,5,SKU_68,840,5,168,4,Priority
HA,HA192,5,SKU_10,840,3,280,4,Priority
HA,HA192,5,SKU_10,840,3,280,4,Priority
HA,HA192,5,SKU_10,840,3,280,4,Priority
HA,HA200,28,SKU_120,156,24,7,4,Priority
HA,HA200,28,SKU_120,156,24,7,4,Priority
HA,HA200,28,SKU_120,156,24,7,4,Priority
HA,HA200,28,SKU_120,156,24,7,4,Priority
HA,HA200,28,SKU_120,156,24,7,4,Priority
HA,HA200,28,SKU_120,156,24,7,4,Priority
HA,HA200,28,SKU_120,156,24,7,4,Priority
HA,HA200,28,SKU_120,156,24,7,4,Priority
HA,HA200,28,SKU_120,156,24,7,4,Priority
HA,HA200,28,SKU_120,156,24,7,4,Priority
HA,HA200,28,SKU_120,156,24,7,4,Priority
HA,HA200,28,SKU_120,156,24,7,4,Priority
HA,HA200,28,SKU_120,156,24,7,4,Priority
HA,HA200,28,SKU_120,156,24,7,4,Priority
HA,HA200,28,SKU_120,156,24,7,4,Priority
HA,HA200,28,SKU_120,156,24,7,4,Priority
HA,HA200,28,SKU_120,156,24,7,4,Priority
HA,HA200,28,SKU_120,156,24,7,4,Priority
HA,HA200,28,SKU_120,156,24,7,4,Priority
HA,HA200,28,SKU_120,156,24,7,4,Priority
HA,HA200,28,SKU_120,156,24,7,4,Priority
HA,HA200,28,SKU_120,156,24,7,4,Priority
HA,HA200,28,SKU_120,156,24,7,4,Priority
HA,HA200,28,SKU_120,156,24,7,4,Priority
HA,HA201,5,SKU_12,200,5,40,4,Priority
HA,HA201,5,SKU_12,200,5,40,4,Priority
HA,HA201,5,SKU_12,200,5,40,4,Priority
HA,HA201,5,SKU_12,200,5,40,4,Priority
HA,HA201,5,SKU_12,200,5,40,4,Priority
HA,HA202,5,SKU_138,130,5,26,4,Priority
HA,HA202,5,SKU_138,130,5,26,4,Priority
HA,HA202,5,SKU_138,130,5,26,4,Priority
HA,HA202,5,SKU_138,130,5,26,4,Priority
HA,HA202,5,SKU_138,130,5,26,4,Priority
HA,HA210,28,SKU_106,840,28,30,4,Priority
HA,HA210,28,SKU_106,840,28,30,4,Priority
HA,HA210,28,SKU_106,840,28,30,4,Priority
HA,HA210,28,SKU_106,840,28,30,4,Priority
HA,HA210,28,SKU_106,840,28,30,4,Priority
HA,HA210,28,SKU_106,840,28,30,4,Priority
HA,HA210,28,SKU_106,840,28,30,4,Priority
HA,HA210,28,SKU_106,840,28,30,4,Priority
HA,HA210,28,SKU_106,840,28,30,4,Priority
HA,HA210,28,SKU_106,840,28,30,4,Priority
HA,HA210,28,SKU_106,840,28,30,4,Priority
HA,HA210,28,SKU_106,840,28,30,4,Priority
HA,HA210,28,SKU_106,840,28,30,4,Priority
HA,HA210,28,SKU_106,840,28,30,4,Priority
HA,HA210,28,SKU_106,840,28,30,4,Priority
HA,HA210,28,SKU_106,840,28,30,4,Priority
HA,HA210,28,SKU_106,840,28,30,4,Priority
HA,HA210,28,SKU_106,840,28,30,4,Priority
HA,HA210,28,SKU_106,840,28,30,4,Priority
HA,HA210,28,SKU_106,840,28,30,4,Priority
HA,HA210,28,SKU_106,840,28,30,4,Priority
HA,HA210,28,SKU_106,840,28,30,4,Priority
HA,HA210,28,SKU_106,840,28,30,4,Priority
HA,HA210,28,SKU_106,840,28,30,4,Priority
HA,HA210,28,SKU_106,840,28,30,4,Priority
HA,HA210,28,SKU_106,840,28,30,4,Priority
HA,HA210,28,SKU_106,840,28,30,4,Priority
HA,HA210,28,SKU_106,840,28,30,4,Priority
HA,HA211,5,SKU_37,840,5,168,4,Priority
HA,HA211,5,SKU_37,840,5,168,4,Priority
HA,HA211,5,SKU_37,840,5,168,4,Priority
HA,HA211,5,SKU_37,840,5,168,4,Priority
HA,HA211,5,SKU_37,840,5,168,4,Priority
HA,HA212,5,SKU_137,130,4,33,4,Priority
HA,HA212,5,SKU_137,130,4,33,4,Priority
HA,HA212,5,SKU_137,130,4,33,4,Priority
HA,HA212,5,SKU_137,130,4,33,4,Priority
HA,HA220,28,SKU_51,104,28,4,4,Priority
HA,HA220,28,SKU_51,104,28,4,4,Priority
HA,HA220,28,SKU_51,104,28,4,4,Priority
HA,HA220,28,SKU_51,104,28,4,4,Priority
HA,HA220,28,SKU_51,104,28,4,4,Priority
HA,HA220,28,SKU_51,104,28,4,4,Priority
HA,HA220,28,SKU_51,104,28,4,4,Priority
HA,HA220,28,SKU_51,104,28,4,4,Priority
HA,HA220,28,SKU_51,104,28,4,4,Priority
HA,HA220,28,SKU_51,104,28,4,4,Priority
HA,HA220,28,SKU_51,104,28,4,4,Priority
HA,HA220,28,SKU_51,104,28,4,4,Priority
HA,HA220,28,SKU_51,104,28,4,4,Priority
HA,HA220,28,SKU_51,104,28,4,4,Priority
HA,HA220,28,SKU_51,104,28,4,4,Priority
HA,HA220,28,SKU_51,104,28,4,4,Priority
HA,HA220,28,SKU_51,104,28,4,4,Priority
HA,HA220,28,SKU_51,104,28,4,4,Priority
HA,HA220,28,SKU_51,104,28,4,4,Priority
HA,HA220,28,SKU_51,104,28,4,4,Priority
HA,HA220,28,SKU_51,104,28,4,4,Priority
HA,HA220,28,SKU_51,104,28,4,4,Priority
HA,HA220,28,SKU_51,104,28,4,4,Priority
HA,HA220,28,SKU_51,104,28,4,4,Priority
HA,HA220,28,SKU_51,104,28,4,4,Priority
HA,HA220,28,SKU_51,104,28,4,4,Priority
HA,HA220,28,SKU_51,104,28,4,4,Priority
HA,HA220,28,SKU_51,104,28,4,4,Priority
HA,HA221,5,SKU_37,840,5,168,4,Priority
HA,HA221,5,SKU_37,840,5,168,4,Priority
HA,HA221,5,SKU_37,840,5,168,4,Priority
HA,HA221,5,SKU_37,840,5,168,4,Priority
HA,HA221,5,SKU_37,840,5,168,4,Priority
HA,HA222,5,SKU_137,130,4,33,4,Priority
HA,HA222,5,SKU_137,130,4,33,4,Priority
HA,HA222,5,SKU_137,130,4,33,4,Priority
HA,HA222,5,SKU_137,130,4,33,4,Priority
HA,HA230,28,SKU_109,400,28,14,4,Priority
HA,HA230,28,SKU_109,400,28,14,4,Priority
HA,HA230,28,SKU_109,400,28,14,4,Priority
HA,HA230,28,SKU_109,400,28,14,4,Priority
HA,HA230,28,SKU_109,400,28,14,4,Priority
HA,HA230,28,SKU_109,400,28,14,4,Priority
HA,HA230,28,SKU_109,400,28,14,4,Priority
HA,HA230,28,SKU_109,400,28,14,4,Priority
HA,HA230,28,SKU_109,400,28,14,4,Priority
HA,HA230,28,SKU_109,400,28,14,4,Priority
HA,HA230,28,SKU_109,400,28,14,4,Priority
HA,HA230,28,SKU_109,400,28,14,4,Priority
HA,HA230,28,SKU_109,400,28,14,4,Priority
HA,HA230,28,SKU_109,400,28,14,4,Priority
HA,HA230,28,SKU_109,400,28,14,4,Priority
HA,HA230,28,SKU_109,400,28,14,4,Priority
HA,HA230,28,SKU_109,400,28,14,4,Priority
HA,HA230,28,SKU_109,400,28,14,4,Priority
HA,HA230,28,SKU_109,400,28,14,4,Priority
HA,HA230,28,SKU_109,400,28,14,4,Priority
HA,HA230,28,SKU_109,400,28,14,4,Priority
HA,HA230,28,SKU_109,400,28,14,4,Priority
HA,HA230,28,SKU_109,400,28,14,4,Priority
HA,HA230,28,SKU_109,400,28,14,4,Priority
HA,HA230,28,SKU_109,400,28,14,4,Priority
HA,HA230,28,SKU_109,400,28,14,4,Priority
HA,HA230,28,SKU_109,400,28,14,4,Priority
HA,HA230,28,SKU_109,400,28,14,4,Priority
HA,HA231,5,SKU_37,840,5,168,4,Priority
HA,HA231,5,SKU_37,840,5,168,4,Priority
HA,HA231,5,SKU_37,840,5,168,4,Priority
HA,HA231,5,SKU_37,840,5,168,4,Priority
HA,HA231,5,SKU_37,840,5,168,4,Priority
HA,HA232,5,SKU_118,156,5,31,4,Priority
HA,HA232,5,SKU_118,156,5,31,4,Priority
HA,HA232,5,SKU_118,156,5,31,4,Priority
HA,HA232,5,SKU_118,156,5,31,4,Priority
HA,HA232,5,SKU_118,156,5,31,4,Priority
HA,HA240,28,SKU_135,400,28,14,4,Priority
HA,HA240,28,SKU_135,400,28,14,4,Priority
HA,HA240,28,SKU_135,400,28,14,4,Priority
HA,HA240,28,SKU_135,400,28,14,4,Priority
HA,HA240,28,SKU_135,400,28,14,4,Priority
HA,HA240,28,SKU_135,400,28,14,4,Priority
HA,HA240,28,SKU_135,400,28,14,4,Priority
HA,HA240,28,SKU_135,400,28,14,4,Priority
HA,HA240,28,SKU_135,400,28,14,4,Priority
HA,HA240,28,SKU_135,400,28,14,4,Priority
HA,HA240,28,SKU_135,400,28,14,4,Priority
HA,HA240,28,SKU_135,400,28,14,4,Priority
HA,HA240,28,SKU_135,400,28,14,4,Priority
HA,HA240,28,SKU_135,400,28,14,4,Priority
HA,HA240,28,SKU_135,400,28,14,4,Priority
HA,HA240,28,SKU_135,400,28,14,4,Priority
HA,HA240,28,SKU_135,400,28,14,4,Priority
HA,HA240,28,SKU_135,400,28,14,4,Priority
HA,HA240,28,SKU_135,400,28,14,4,Priority
HA,HA240,28,SKU_135,400,28,14,4,Priority
HA,HA240,28,SKU_135,400,28,14,4,Priority
HA,HA240,28,SKU_135,400,28,14,4,Priority
HA,HA240,28,SKU_135,400,28,14,4,Priority
HA,HA240,28,SKU_135,400,28,14,4,Priority
HA,HA240,28,SKU_135,400,28,14,4,Priority
HA,HA240,28,SKU_135,400,28,14,4,Priority
HA,HA240,28,SKU_135,400,28,14,4,Priority
HA,HA240,28,SKU_135,400,28,14,4,Priority
HA,HA241,5,SKU_37,840,5,168,4,Priority
HA,HA241,5,SKU_37,840,5,168,4,Priority
HA,HA241,5,SKU_37,840,5,168,4,Priority
HA,HA241,5,SKU_37,840,5,168,4,Priority
HA,HA241,5,SKU_37,840,5,168,4,Priority
HA,HA242,5,SKU_118,156,5,31,4,Priority
HA,HA242,5,SKU_118,156,5,31,4,Priority
HA,HA242,5,SKU_118,156,5,31,4,Priority
HA,HA242,5,SKU_118,156,5,31,4,Priority
HA,HA242,5,SKU_118,156,5,31,4,Priority
HA,HA250,28,SKU_101,96,7,14,4,Priority
HA,HA250,28,SKU_101,96,7,14,4,Priority
HA,HA250,28,SKU_101,96,7,14,4,Priority
HA,HA250,28,SKU_101,96,7,14,4,Priority
HA,HA250,28,SKU_101,96,7,14,4,Priority
HA,HA250,28,SKU_101,96,7,14,4,Priority
HA,HA250,28,SKU_101,96,7,14,4,Priority
HA,HA251,5,SKU_35,96,4,24,4,Priority
HA,HA251,5,SKU_35,96,4,24,4,Priority
HA,HA251,5,SKU_35,96,4,24,4,Priority
HA,HA251,5,SKU_35,96,4,24,4,Priority
HA,HA252,5,SKU_118,156,5,31,4,Priority
HA,HA252,5,SKU_118,156,5,31,4,Priority
HA,HA252,5,SKU_118,156,5,31,4,Priority
HA,HA252,5,SKU_118,156,5,31,4,Priority
HA,HA252,5,SKU_118,156,5,31,4,Priority
HA,HA261,5,SKU_35,96,5,19,4,Priority
HA,HA261,5,SKU_35,96,5,19,4,Priority
HA,HA261,5,SKU_35,96,5,19,4,Priority
HA,HA261,5,SKU_35,96,5,19,4,Priority
HA,HA261,5,SKU_35,96,5,19,4,Priority
HA,HA262,5,SKU_118,156,5,31,4,Priority
HA,HA262,5,SKU_118,156,5,31,4,Priority
HA,HA262,5,SKU_118,156,5,31,4,Priority
HA,HA262,5,SKU_118,156,5,31,4,Priority
HA,HA262,5,SKU_118,156,5,31,4,Priority
HA,HA270,28,SKU_53,104,28,4,4,Priority
HA,HA270,28,SKU_53,104,28,4,4,Priority
HA,HA270,28,SKU_53,104,28,4,4,Priority
HA,HA270,28,SKU_53,104,28,4,4,Priority
HA,HA270,28,SKU_53,104,28,4,4,Priority
HA,HA270,28,SKU_53,104,28,4,4,Priority
HA,HA270,28,SKU_53,104,28,4,4,Priority
HA,HA270,28,SKU_53,104,28,4,4,Priority
HA,HA270,28,SKU_53,104,28,4,4,Priority
HA,HA270,28,SKU_53,104,28,4,4,Priority
HA,HA270,28,SKU_53,104,28,4,4,Priority
HA,HA270,28,SKU_53,104,28,4,4,Priority
HA,HA270,28,SKU_53,104,28,4,4,Priority
HA,HA270,28,SKU_53,104,28,4,4,Priority
HA,HA270,28,SKU_53,104,28,4,4,Priority
HA,HA270,28,SKU_53,104,28,4,4,Priority
HA,HA270,28,SKU_53,104,28,4,4,Priority
HA,HA270,28,SKU_53,104,28,4,4,Priority
HA,HA270,28,SKU_53,104,28,4,4,Priority
HA,HA270,28,SKU_53,104,28,4,4,Priority
HA,HA270,28,SKU_53,104,28,4,4,Priority
HA,HA270,28,SKU_53,104,28,4,4,Priority
HA,HA270,28,SKU_53,104,28,4,4,Priority
HA,HA270,28,SKU_53,104,28,4,4,Priority
HA,HA270,28,SKU_53,104,28,4,4,Priority
HA,HA270,28,SKU_53,104,28,4,4,Priority
HA,HA270,28,SKU_53,104,28,4,4,Priority
HA,HA270,28,SKU_53,104,28,4,4,Priority
HA,HA271,5,SKU_139,130,1,130,4,Priority
HA,HA272,5,SKU_10,840,5,168,4,Priority
HA,HA272,5,SKU_10,840,5,168,4,Priority
HA,HA272,5,SKU_10,840,5,168,4,Priority
HA,HA272,5,SKU_10,840,5,168,4,Priority
HA,HA272,5,SKU_10,840,5,168,4,Priority
HA,HA280,28,SKU_51,104,28,4,4,Priority
HA,HA280,28,SKU_51,104,28,4,4,Priority
HA,HA280,28,SKU_51,104,28,4,4,Priority
HA,HA280,28,SKU_51,104,28,4,4,Priority
HA,HA280,28,SKU_51,104,28,4,4,Priority
HA,HA280,28,SKU_51,104,28,4,4,Priority
HA,HA280,28,SKU_51,104,28,4,4,Priority
HA,HA280,28,SKU_51,104,28,4,4,Priority
HA,HA280,28,SKU_51,104,28,4,4,Priority
HA,HA280,28,SKU_51,104,28,4,4,Priority
HA,HA280,28,SKU_51,104,28,4,4,Priority
HA,HA280,28,SKU_51,104,28,4,4,Priority
HA,HA280,28,SKU_51,104,28,4,4,Priority
HA,HA280,28,SKU_51,104,28,4,4,Priority
HA,HA280,28,SKU_51,104,28,4,4,Priority
HA,HA280,28,SKU_51,104,28,4,4,Priority
HA,HA280,28,SKU_51,104,28,4,4,Priority
HA,HA280,28,SKU_51,104,28,4,4,Priority
HA,HA280,28,SKU_51,104,28,4,4,Priority
HA,HA280,28,SKU_51,104,28,4,4,Priority
HA,HA280,28,SKU_51,104,28,4,4,Priority
HA,HA280,28,SKU_51,104,28,4,4,Priority
HA,HA280,28,SKU_51,104,28,4,4,Priority
HA,HA280,28,SKU_51,104,28,4,4,Priority
HA,HA280,28,SKU_51,104,28,4,4,Priority
HA,HA280,28,SKU_51,104,28,4,4,Priority
HA,HA280,28,SKU_51,104,28,4,4,Priority
HA,HA280,28,SKU_51,104,28,4,4,Priority
HA,HA281,5,SKU_33,400,4,100,4,Priority
HA,HA281,5,SKU_33,400,4,100,4,Priority
HA,HA281,5,SKU_33,400,4,100,4,Priority
HA,HA281,5,SKU_33,400,4,100,4,Priority
HA,HA282,5,SKU_10,840,4,210,4,Priority
HA,HA282,5,SKU_10,840,4,210,4,Priority
HA,HA282,5,SKU_10,840,4,210,4,Priority
HA,HA282,5,SKU_10,840,4,210,4,Priority
HA,HA292,5,SKU_118,156,5,31,4,Priority
HA,HA292,5,SKU_118,156,5,31,4,Priority
HA,HA292,5,SKU_118,156,5,31,4,Priority
HA,HA292,5,SKU_118,156,5,31,4,Priority
HA,HA292,5,SKU_118,156,5,31,4,Priority
HA,HA300,28,SKU_34,96,28,3,4,Priority
HA,HA300,28,SKU_34,96,28,3,4,Priority
HA,HA300,28,SKU_34,96,28,3,4,Priority
HA,HA300,28,SKU_34,96,28,3,4,Priority
HA,HA300,28,SKU_34,96,28,3,4,Priority
HA,HA300,28,SKU_34,96,28,3,4,Priority
HA,HA300,28,SKU_34,96,28,3,4,Priority
HA,HA300,28,SKU_34,96,28,3,4,Priority
HA,HA300,28,SKU_34,96,28,3,4,Priority
HA,HA300,28,SKU_34,96,28,3,4,Priority
HA,HA300,28,SKU_34,96,28,3,4,Priority
HA,HA300,28,SKU_34,96,28,3,4,Priority
HA,HA300,28,SKU_34,96,28,3,4,Priority
HA,HA300,28,SKU_34,96,28,3,4,Priority
HA,HA300,28,SKU_34,96,28,3,4,Priority
HA,HA300,28,SKU_34,96,28,3,4,Priority
HA,HA300,28,SKU_34,96,28,3,4,Priority
HA,HA300,28,SKU_34,96,28,3,4,Priority
HA,HA300,28,SKU_34,96,28,3,4,Priority
HA,HA300,28,SKU_34,96,28,3,4,Priority
HA,HA300,28,SKU_34,96,28,3,4,Priority
HA,HA300,28,SKU_34,96,28,3,4,Priority
HA,HA300,28,SKU_34,96,28,3,4,Priority
HA,HA300,28,SKU_34,96,28,3,4,Priority
HA,HA300,28,SKU_34,96,28,3,4,Priority
HA,HA300,28,SKU_34,96,28,3,4,Priority
HA,HA300,28,SKU_34,96,28,3,4,Priority
HA,HA300,28,SKU_34,96,28,3,4,Priority
HA,HA301,5,SKU_148,400,3,133,4,Priority
HA,HA301,5,SKU_148,400,3,133,4,Priority
HA,HA301,5,SKU_148,400,3,133,4,Priority
HA,HA302,5,SKU_25,840,5,168,4,Priority
HA,HA302,5,SKU_25,840,5,168,4,Priority
HA,HA302,5,SKU_25,840,5,168,4,Priority
HA,HA302,5,SKU_25,840,5,168,4,Priority
HA,HA302,5,SKU_25,840,5,168,4,Priority
HA,HA310,28,SKU_53,104,28,4,4,Priority
HA,HA310,28,SKU_53,104,28,4,4,Priority
HA,HA310,28,SKU_53,104,28,4,4,Priority
HA,HA310,28,SKU_53,104,28,4,4,Priority
HA,HA310,28,SKU_53,104,28,4,4,Priority
HA,HA310,28,SKU_53,104,28,4,4,Priority
HA,HA310,28,SKU_53,104,28,4,4,Priority
HA,HA310,28,SKU_53,104,28,4,4,Priority
HA,HA310,28,SKU_53,104,28,4,4,Priority
HA,HA310,28,SKU_53,104,28,4,4,Priority
HA,HA310,28,SKU_53,104,28,4,4,Priority
HA,HA310,28,SKU_53,104,28,4,4,Priority
HA,HA310,28,SKU_53,104,28,4,4,Priority
HA,HA310,28,SKU_53,104,28,4,4,Priority
HA,HA310,28,SKU_53,104,28,4,4,Priority
HA,HA310,28,SKU_53,104,28,4,4,Priority
HA,HA310,28,SKU_53,104,28,4,4,Priority
HA,HA310,28,SKU_53,104,28,4,4,Priority
HA,HA310,28,SKU_53,104,28,4,4,Priority
HA,HA310,28,SKU_53,104,28,4,4,Priority
HA,HA310,28,SKU_53,104,28,4,4,Priority
HA,HA310,28,SKU_53,104,28,4,4,Priority
HA,HA310,28,SKU_53,104,28,4,4,Priority
HA,HA310,28,SKU_53,104,28,4,4,Priority
HA,HA310,28,SKU_53,104,28,4,4,Priority
HA,HA310,28,SKU_53,104,28,4,4,Priority
HA,HA310,28,SKU_53,104,28,4,4,Priority
HA,HA310,28,SKU_53,104,28,4,4,Priority
HA,HA311,5,SKU_25,840,5,168,4,Priority
HA,HA311,5,SKU_25,828,5,166,4,Priority
HA,HA311,5,SKU_25,840,5,168,4,Priority
HA,HA311,5,SKU_25,840,5,168,4,Priority
HA,HA311,5,SKU_25,840,5,168,4,Priority
HA,HA312,5,SKU_25,840,5,168,4,Priority
HA,HA312,5,SKU_25,840,5,168,4,Priority
HA,HA312,5,SKU_25,840,5,168,4,Priority
HA,HA312,5,SKU_25,840,5,168,4,Priority
HA,HA312,5,SKU_25,840,5,168,4,Priority
HA,HA320,28,SKU_51,104,28,4,4,Priority
HA,HA320,28,SKU_51,104,28,4,4,Priority
HA,HA320,28,SKU_51,104,28,4,4,Priority
HA,HA320,28,SKU_51,104,28,4,4,Priority
HA,HA320,28,SKU_51,104,28,4,4,Priority
HA,HA320,28,SKU_51,104,28,4,4,Priority
HA,HA320,28,SKU_51,104,28,4,4,Priority
HA,HA320,28,SKU_51,104,28,4,4,Priority
HA,HA320,28,SKU_51,104,28,4,4,Priority
HA,HA320,28,SKU_51,104,28,4,4,Priority
HA,HA320,28,SKU_51,104,28,4,4,Priority
HA,HA320,28,SKU_51,104,28,4,4,Priority
HA,HA320,28,SKU_51,104,28,4,4,Priority
HA,HA320,28,SKU_51,104,28,4,4,Priority
HA,HA320,28,SKU_51,104,28,4,4,Priority
HA,HA320,28,SKU_51,104,28,4,4,Priority
HA,HA320,28,SKU_51,104,28,4,4,Priority
HA,HA320,28,SKU_51,104,28,4,4,Priority
HA,HA320,28,SKU_51,104,28,4,4,Priority
HA,HA320,28,SKU_51,104,28,4,4,Priority
HA,HA320,28,SKU_51,104,28,4,4,Priority
HA,HA320,28,SKU_51,104,28,4,4,Priority
HA,HA320,28,SKU_51,104,28,4,4,Priority
HA,HA320,28,SKU_51,104,28,4,4,Priority
HA,HA320,28,SKU_51,104,28,4,4,Priority
HA,HA320,28,SKU_51,104,28,4,4,Priority
